customer_id,customer_name,recency,frequency,monetary,churn,R_Score,F_Score,M_Score,RFM_Score,RFM_Score_Code,Customer_Segment,Recency_Group,Frequency_Group,Monetary_Group
9303,Elizabeth Mills,194,6,17862,1,3,4,4,11,344,Loyal Customers,181-365 Days,6-10 Purchases,High
9319,Kevin Price,272,7,18750,1,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
9325,Drew Wright,195,7,14935,1,3,4,4,11,344,Loyal Customers,181-365 Days,6-10 Purchases,High
9326,Jared Rivera,73,7,18430,1,4,4,4,12,444,Champions,61-90 Days,6-10 Purchases,High
9331,Christopher Munoz,340,7,18422,1,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
9334,Timothy Beltran,55,10,27362,1,5,5,5,15,555,Champions,31-60 Days,6-10 Purchases,Very High
9350,Jeffrey Nguyen,145,8,17260,1,3,5,4,12,354,Loyal Customers,91-180 Days,6-10 Purchases,High
9353,Christopher Jenkins,42,8,27577,1,5,5,5,15,555,Champions,31-60 Days,6-10 Purchases,Very High
9405,Zachary Gaines,82,11,42479,1,4,5,5,14,455,Champions,61-90 Days,10+ Purchases,Very High
9422,Eric Brown,2,6,15256,1,5,4,4,13,544,Champions,0-30 Days,6-10 Purchases,High
9427,Kenneth Hernandez,163,6,15483,1,3,4,4,11,344,Loyal Customers,91-180 Days,6-10 Purchases,High
9448,Donna Brown,221,7,24668,1,3,4,5,12,345,Loyal Customers,181-365 Days,6-10 Purchases,Very High
9481,Christina Moore,603,6,22077,1,1,4,5,10,145,At Risk,365+ Days,6-10 Purchases,Very High
9482,Heather Johnson,648,6,20280,1,1,4,5,10,145,At Risk,365+ Days,6-10 Purchases,Very High
9494,Matthew Thompson,113,7,21643,1,4,4,5,13,445,Champions,91-180 Days,6-10 Purchases,Very High
9499,Vanessa Mosley,244,5,16358,1,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
9519,Christine Stafford,117,11,22092,1,4,5,5,14,455,Champions,91-180 Days,10+ Purchases,Very High
9536,Albert Cummings,193,8,25829,1,3,5,5,13,355,Loyal Customers,181-365 Days,6-10 Purchases,Very High
9537,Kaylee Thompson,133,6,16734,1,4,4,4,12,444,Champions,91-180 Days,6-10 Purchases,High
9539,Alexandra Santana,34,8,20139,1,5,5,5,15,555,Champions,31-60 Days,6-10 Purchases,Very High
9545,Benjamin Ball,188,8,21002,1,3,5,5,13,355,Loyal Customers,181-365 Days,6-10 Purchases,Very High
9558,Julia Howe,279,6,21278,1,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High
9575,Christopher Jackson,366,10,27648,1,2,5,5,12,255,At Risk,365+ Days,6-10 Purchases,Very High
9596,Michael Fox,274,8,22773,1,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
9614,Michael Rose,221,6,16966,1,3,4,4,11,344,Loyal Customers,181-365 Days,6-10 Purchases,High
9639,Regina Rose,44,5,16792,1,5,3,4,12,534,Potential Loyalists,31-60 Days,3-5 Purchases,High
9650,Jack Beard,103,5,18929,1,4,3,4,11,434,Potential Loyalists,91-180 Days,3-5 Purchases,High
9665,Angela Rivera,10,5,18422,1,5,3,4,12,534,Potential Loyalists,0-30 Days,3-5 Purchases,High
9701,Amy Bentley,100,7,16930,1,4,4,4,12,444,Champions,91-180 Days,6-10 Purchases,High
9720,Charles Lopez,11,6,18168,1,5,4,4,13,544,Champions,0-30 Days,6-10 Purchases,High
9752,John Parker,149,7,23031,1,3,4,5,12,345,Loyal Customers,91-180 Days,6-10 Purchases,Very High
9762,Megan Clay,33,13,33409,1,5,5,5,15,555,Champions,31-60 Days,10+ Purchases,Very High
9763,Eric Neal,231,7,16653,1,3,4,4,11,344,Loyal Customers,181-365 Days,6-10 Purchases,High
9764,Kurt Wolfe,110,5,16799,1,4,3,4,11,434,Potential Loyalists,91-180 Days,3-5 Purchases,High
9772,Samantha Rubio,89,4,17087,1,4,2,4,10,424,Potential Loyalists,61-90 Days,3-5 Purchases,High
9784,Michael Fuller,133,6,17741,1,4,4,4,12,444,Champions,91-180 Days,6-10 Purchases,High
9786,Elizabeth Ramirez,94,11,29087,1,4,5,5,14,455,Champions,91-180 Days,10+ Purchases,Very High
9789,Francisco Sherman,7,6,17335,1,5,4,4,13,544,Champions,0-30 Days,6-10 Purchases,High
9795,Fred Brown,38,4,15570,1,5,2,4,11,524,Potential Loyalists,31-60 Days,3-5 Purchases,High
9817,Cheyenne Scott,154,8,23482,1,3,5,5,13,355,Loyal Customers,91-180 Days,6-10 Purchases,Very High
9825,Kevin Smith,173,6,18775,1,3,4,4,11,344,Loyal Customers,91-180 Days,6-10 Purchases,High
9828,Richard Johnson DDS,314,10,35793,1,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
9840,David Hernandez,268,6,19875,1,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High
9842,Michael Sparks,404,5,14995,1,2,3,4,9,234,At Risk,365+ Days,3-5 Purchases,High
9860,Amanda Bishop,13,6,18452,1,5,4,4,13,544,Champions,0-30 Days,6-10 Purchases,High
9881,Donna Smith,145,4,16019,1,3,2,4,9,324,Need Attention,91-180 Days,3-5 Purchases,High
9889,Nicholas Clark,116,8,26214,1,4,5,5,14,455,Champions,91-180 Days,6-10 Purchases,Very High
9895,Judith Owen,223,5,17394,1,3,3,4,10,334,Need Attention,181-365 Days,3-5 Purchases,High
9897,Daniel Braun,23,6,21298,1,5,4,5,14,545,Champions,0-30 Days,6-10 Purchases,Very High
9902,Richard Berger,124,6,15268,1,4,4,4,12,444,Champions,91-180 Days,6-10 Purchases,High
9918,Roger Henry,546,4,17396,1,1,2,4,7,124,Need Attention,365+ Days,3-5 Purchases,High
9932,Cameron Peterson,464,5,16176,1,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
9943,Brian Huber,69,7,22634,1,4,4,5,13,445,Champions,61-90 Days,6-10 Purchases,Very High
9965,Nicholas Hill,6,8,23001,1,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High
9981,David Miller,49,7,16895,1,5,4,4,13,544,Champions,31-60 Days,6-10 Purchases,High
9995,Mrs. Jennifer Wright,107,9,25260,1,4,5,5,14,455,Champions,91-180 Days,6-10 Purchases,Very High
10003,Sherry Daniel,132,8,21034,1,4,5,5,14,455,Champions,91-180 Days,6-10 Purchases,Very High
10006,Jeremy Lloyd,99,7,20481,1,4,4,5,13,445,Champions,91-180 Days,6-10 Purchases,Very High
10007,Sheri Johnson,13,6,19184,1,5,4,4,13,544,Champions,0-30 Days,6-10 Purchases,High
10023,Derrick Johnson,152,9,25121,1,3,5,5,13,355,Loyal Customers,91-180 Days,6-10 Purchases,Very High
10025,Aaron Bradley,39,6,21366,1,5,4,5,14,545,Champions,31-60 Days,6-10 Purchases,Very High
10032,Eric Jordan,214,10,21394,1,3,5,5,13,355,Loyal Customers,181-365 Days,6-10 Purchases,Very High
10054,Monica Jordan,263,9,26034,1,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
10055,Jeffrey Hamilton,419,8,23964,1,2,5,5,12,255,At Risk,365+ Days,6-10 Purchases,Very High
10068,Alexis Sanchez,184,5,19412,1,3,3,5,11,335,Need Attention,181-365 Days,3-5 Purchases,Very High
10085,Courtney Brown,38,6,15340,1,5,4,4,13,544,Champions,31-60 Days,6-10 Purchases,High
10121,Shelley Fuller,25,10,22367,1,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High
10143,Jessica Wilson,38,10,27912,1,5,5,5,15,555,Champions,31-60 Days,6-10 Purchases,Very High
10145,Cheryl Obrien,136,5,16121,1,4,3,4,11,434,Potential Loyalists,91-180 Days,3-5 Purchases,High
10173,Mary Greer,50,6,18649,1,5,4,4,13,544,Champions,31-60 Days,6-10 Purchases,High
10181,Amy Hutchinson,383,7,27562,1,2,4,5,11,245,At Risk,365+ Days,6-10 Purchases,Very High
10198,Tammy Lee,158,4,15187,1,3,2,4,9,324,Need Attention,91-180 Days,3-5 Purchases,High
10204,Tammy Jackson,70,8,30146,1,4,5,5,14,455,Champions,61-90 Days,6-10 Purchases,Very High
10258,Bridget Cooper,173,5,19789,1,3,3,5,11,335,Need Attention,91-180 Days,3-5 Purchases,Very High
10267,Tina Howard,345,4,16532,1,2,2,4,8,224,Need Attention,181-365 Days,3-5 Purchases,High
10269,Tammy Norton,20,7,20996,1,5,4,5,14,545,Champions,0-30 Days,6-10 Purchases,Very High
10273,Kelly Bowman,147,6,19877,1,3,4,5,12,345,Loyal Customers,91-180 Days,6-10 Purchases,Very High
10276,Dawn Jones,53,6,19230,1,5,4,4,13,544,Champions,31-60 Days,6-10 Purchases,High
10281,Ronald Banks,36,7,24334,1,5,4,5,14,545,Champions,31-60 Days,6-10 Purchases,Very High
10293,Linda Edwards,63,5,16005,1,4,3,4,11,434,Potential Loyalists,61-90 Days,3-5 Purchases,High
10299,Kimberly Bridges,37,5,20320,1,5,3,5,13,535,Potential Loyalists,31-60 Days,3-5 Purchases,Very High
10325,Christopher Cooper,153,7,21987,1,3,4,5,12,345,Loyal Customers,91-180 Days,6-10 Purchases,Very High
10354,Casey Mercer,509,7,24190,1,1,4,5,10,145,At Risk,365+ Days,6-10 Purchases,Very High
10386,Jennifer Santos DDS,122,6,18941,1,4,4,4,12,444,Champions,91-180 Days,6-10 Purchases,High
10393,Julie Nelson,416,6,17466,1,2,4,4,10,244,At Risk,365+ Days,6-10 Purchases,High
10402,Sarah Martin,132,8,25134,1,4,5,5,14,455,Champions,91-180 Days,6-10 Purchases,Very High
10403,Joseph Johnson,388,5,16088,1,2,3,4,9,234,At Risk,365+ Days,3-5 Purchases,High
10409,Rita Johnston,390,7,15431,1,2,4,4,10,244,At Risk,365+ Days,6-10 Purchases,High
10455,Timothy Evans,103,6,15040,1,4,4,4,12,444,Champions,91-180 Days,6-10 Purchases,High
10494,James Hickman,22,6,20576,1,5,4,5,14,545,Champions,0-30 Days,6-10 Purchases,Very High
10525,Samuel Villanueva,159,7,15015,1,3,4,4,11,344,Loyal Customers,91-180 Days,6-10 Purchases,High
10586,Tiffany Walker,125,9,26441,1,4,5,5,14,455,Champions,91-180 Days,6-10 Purchases,Very High
10602,Brian Willis,29,5,15011,1,5,3,4,12,534,Potential Loyalists,0-30 Days,3-5 Purchases,High
10604,Martin Jones,5,8,21437,1,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High
10641,Sara Boyle,116,6,14814,1,4,4,4,12,444,Champions,91-180 Days,6-10 Purchases,High
10645,Randall Brown,300,8,19257,1,2,5,4,11,254,At Risk,181-365 Days,6-10 Purchases,High
10652,Courtney Escobar,56,5,16178,1,5,3,4,12,534,Potential Loyalists,31-60 Days,3-5 Purchases,High
10668,Bobby Sanchez,52,5,17508,1,5,3,4,12,534,Potential Loyalists,31-60 Days,3-5 Purchases,High
10683,Katherine Cordova,89,10,28878,1,4,5,5,14,455,Champions,61-90 Days,6-10 Purchases,Very High
10700,Jordan Wheeler,14,7,18036,1,5,4,4,13,544,Champions,0-30 Days,6-10 Purchases,High
10728,Christy Smith,223,5,17148,1,3,3,4,10,334,Need Attention,181-365 Days,3-5 Purchases,High
10783,Anthony Davis,49,9,22910,1,5,5,5,15,555,Champions,31-60 Days,6-10 Purchases,Very High
10795,Philip Lewis,100,8,18506,1,4,5,4,13,454,Champions,91-180 Days,6-10 Purchases,High
10814,Elizabeth Burns,90,7,20108,1,4,4,5,13,445,Champions,61-90 Days,6-10 Purchases,Very High
10822,Michael Farrell,16,6,16465,1,5,4,4,13,544,Champions,0-30 Days,6-10 Purchases,High
10842,Julie Richmond,605,5,22333,1,1,3,5,9,135,At Risk,365+ Days,3-5 Purchases,Very High
10867,Katherine Duncan,43,6,22587,1,5,4,5,14,545,Champions,31-60 Days,6-10 Purchases,Very High
10871,Laurie Jones,68,7,27102,1,4,4,5,13,445,Champions,61-90 Days,6-10 Purchases,Very High
10873,Theodore Ramirez,26,7,23440,1,5,4,5,14,545,Champions,0-30 Days,6-10 Purchases,Very High
10878,Jody Hernandez,474,6,16150,1,1,4,4,9,144,At Risk,365+ Days,6-10 Purchases,High
10933,Carl Johnston,52,7,19690,1,5,4,5,14,545,Champions,31-60 Days,6-10 Purchases,Very High
10948,Judith Stanton,263,6,19126,1,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
10950,Keith Williams,61,6,16667,1,4,4,4,12,444,Champions,61-90 Days,6-10 Purchases,High
10955,John Powers,9,5,15411,1,5,3,4,12,534,Potential Loyalists,0-30 Days,3-5 Purchases,High
10960,Crystal Bryan,82,6,23345,1,4,4,5,13,445,Champions,61-90 Days,6-10 Purchases,Very High
10991,Tiffany Mendoza MD,159,10,23208,1,3,5,5,13,355,Loyal Customers,91-180 Days,6-10 Purchases,Very High
10996,Jennifer Cox,23,4,15101,1,5,2,4,11,524,Potential Loyalists,0-30 Days,3-5 Purchases,High
11028,Mr. Scott Campbell MD,25,4,17289,1,5,2,4,11,524,Potential Loyalists,0-30 Days,3-5 Purchases,High
11035,Steven Hart,169,7,15677,1,3,4,4,11,344,Loyal Customers,91-180 Days,6-10 Purchases,High
11053,Sandra Wilson,128,4,15192,1,4,2,4,10,424,Potential Loyalists,91-180 Days,3-5 Purchases,High
11062,Tracy Johnson,225,7,20845,1,3,4,5,12,345,Loyal Customers,181-365 Days,6-10 Purchases,Very High
11063,Paige Heath,79,7,15886,1,4,4,4,12,444,Champions,61-90 Days,6-10 Purchases,High
11080,Alicia Ruiz,31,6,22161,1,5,4,5,14,545,Champions,31-60 Days,6-10 Purchases,Very High
11088,Sara Chandler,330,5,15437,1,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
11116,Erica Howe,11,9,28908,1,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High
11120,Natalie Morgan,161,8,23738,1,3,5,5,13,355,Loyal Customers,91-180 Days,6-10 Purchases,Very High
11124,Karen Hunter,452,7,20497,1,1,4,5,10,145,At Risk,365+ Days,6-10 Purchases,Very High
11125,Misty Alvarez,10,6,18654,1,5,4,4,13,544,Champions,0-30 Days,6-10 Purchases,High
11137,Robert Mata,238,5,15902,1,3,3,4,10,334,Need Attention,181-365 Days,3-5 Purchases,High
11139,Jason Bender,153,7,23038,1,3,4,5,12,345,Loyal Customers,91-180 Days,6-10 Purchases,Very High
11157,Thomas Vazquez,69,8,25308,1,4,5,5,14,455,Champions,61-90 Days,6-10 Purchases,Very High
11165,Thomas Patton,232,11,33891,1,3,5,5,13,355,Loyal Customers,181-365 Days,10+ Purchases,Very High
11172,Sandra Stanley,112,8,20277,1,4,5,5,14,455,Champions,91-180 Days,6-10 Purchases,Very High
11179,Kimberly Jenkins,209,7,18052,1,3,4,4,11,344,Loyal Customers,181-365 Days,6-10 Purchases,High
11197,Shari Robbins,9,13,38162,1,5,5,5,15,555,Champions,0-30 Days,10+ Purchases,Very High
11206,Troy Cummings,0,7,19794,1,5,4,5,14,545,Champions,0-30 Days,6-10 Purchases,Very High
11211,Jeremy Robinson,21,5,15333,1,5,3,4,12,534,Potential Loyalists,0-30 Days,3-5 Purchases,High
11260,Tony Rose,93,6,17154,1,4,4,4,12,444,Champions,91-180 Days,6-10 Purchases,High
11266,Michelle Adams,306,7,16026,1,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
11280,Bruce Roberts,467,6,16546,1,1,4,4,9,144,At Risk,365+ Days,6-10 Purchases,High
11284,Kathryn Bradshaw,49,9,25874,1,5,5,5,15,555,Champions,31-60 Days,6-10 Purchases,Very High
11287,Isaac Miller,151,9,22073,1,3,5,5,13,355,Loyal Customers,91-180 Days,6-10 Purchases,Very High
11299,Ashley Fuentes,153,5,18807,1,3,3,4,10,334,Need Attention,91-180 Days,3-5 Purchases,High
11302,Cody Schneider,224,5,14903,1,3,3,4,10,334,Need Attention,181-365 Days,3-5 Purchases,High
11303,Brian Robinson,4,6,20992,1,5,4,5,14,545,Champions,0-30 Days,6-10 Purchases,Very High
11321,Jessica Foster,68,6,20374,1,4,4,5,13,445,Champions,61-90 Days,6-10 Purchases,Very High
11347,Destiny Horne,39,8,18782,1,5,5,4,14,554,Champions,31-60 Days,6-10 Purchases,High
11376,Crystal Hall,22,7,15974,1,5,4,4,13,544,Champions,0-30 Days,6-10 Purchases,High
11386,Stephanie Deleon,263,6,18601,1,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
11393,Richard Thomas,55,4,15329,1,5,2,4,11,524,Potential Loyalists,31-60 Days,3-5 Purchases,High
11415,Maria Reyes,443,6,15453,1,1,4,4,9,144,At Risk,365+ Days,6-10 Purchases,High
11424,Sara Williams,131,8,29113,1,4,5,5,14,455,Champions,91-180 Days,6-10 Purchases,Very High
11434,David Pierce,284,5,19808,1,2,3,5,10,235,At Risk,181-365 Days,3-5 Purchases,Very High
11439,Tiffany Kaiser,9,8,24589,1,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High
11455,Barbara Adams,12,7,18071,1,5,4,4,13,544,Champions,0-30 Days,6-10 Purchases,High
11459,Johnathan Joseph,1,7,26150,1,5,4,5,14,545,Champions,0-30 Days,6-10 Purchases,Very High
11468,Cheryl Tran,241,8,18298,1,3,5,4,12,354,Loyal Customers,181-365 Days,6-10 Purchases,High
11505,Cindy Hawkins,227,8,19383,1,3,5,5,13,355,Loyal Customers,181-365 Days,6-10 Purchases,Very High
11508,Veronica Nelson,281,6,15620,1,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High
11525,Sara Wise,139,6,20276,1,3,4,5,12,345,Loyal Customers,91-180 Days,6-10 Purchases,Very High
11527,Vanessa Daugherty,112,5,16268,1,4,3,4,11,434,Potential Loyalists,91-180 Days,3-5 Purchases,High
11533,Charles Williams,197,6,18215,1,3,4,4,11,344,Loyal Customers,181-365 Days,6-10 Purchases,High
11540,Patrick Knight,286,5,17984,1,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
11547,Dr. Angela Gonzalez PhD,30,7,17583,1,5,4,4,13,544,Champions,0-30 Days,6-10 Purchases,High
11548,Melanie Lewis,150,7,19642,1,3,4,5,12,345,Loyal Customers,91-180 Days,6-10 Purchases,Very High
11554,Felicia Walker,9,8,24312,1,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High
11555,Lori Short,175,7,22167,1,3,4,5,12,345,Loyal Customers,91-180 Days,6-10 Purchases,Very High
11581,Rebekah Nixon,250,6,19303,1,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High
11582,Janet Bishop,166,6,21559,1,3,4,5,12,345,Loyal Customers,91-180 Days,6-10 Purchases,Very High
11587,Michael Dennis,32,7,24101,1,5,4,5,14,545,Champions,31-60 Days,6-10 Purchases,Very High
11606,Shirley Perry,100,6,24508,1,4,4,5,13,445,Champions,91-180 Days,6-10 Purchases,Very High
11654,Timothy Hendricks,254,6,20560,1,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High
11667,James Wong,86,8,26606,1,4,5,5,14,455,Champions,61-90 Days,6-10 Purchases,Very High
11669,Melissa Rivas,215,7,18279,1,3,4,4,11,344,Loyal Customers,181-365 Days,6-10 Purchases,High
11684,Heather Taylor,535,4,16197,1,1,2,4,7,124,Need Attention,365+ Days,3-5 Purchases,High
11698,Roy Mendoza,608,5,17187,1,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
11703,Nicholas Martin,104,7,21298,1,4,4,5,13,445,Champions,91-180 Days,6-10 Purchases,Very High
11716,Lisa Hunter,326,8,22877,1,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
11721,Wesley Short,52,8,22869,1,5,5,5,15,555,Champions,31-60 Days,6-10 Purchases,Very High
11732,Erika Parks,24,10,24011,1,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High
11762,Wendy Simpson,21,9,25260,1,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High
11784,Pedro Hays,97,11,31649,1,4,5,5,14,455,Champions,91-180 Days,10+ Purchases,Very High
11795,Barbara Johnson,47,7,15063,1,5,4,4,13,544,Champions,31-60 Days,6-10 Purchases,High
11798,Valerie Pineda,113,7,18872,1,4,4,4,12,444,Champions,91-180 Days,6-10 Purchases,High
11842,Mrs. Michele Peterson,60,10,27805,1,4,5,5,14,455,Champions,31-60 Days,6-10 Purchases,Very High
11850,Stacy Perez,101,8,25756,1,4,5,5,14,455,Champions,91-180 Days,6-10 Purchases,Very High
11853,Lisa Griffin DVM,2,6,18691,1,5,4,4,13,544,Champions,0-30 Days,6-10 Purchases,High
11866,Steven Coleman,190,5,19931,1,3,3,5,11,335,Need Attention,181-365 Days,3-5 Purchases,Very High
11882,John Harmon,33,5,15376,1,5,3,4,12,534,Potential Loyalists,31-60 Days,3-5 Purchases,High
11889,Michael Joseph,484,4,14856,1,1,2,4,7,124,Need Attention,365+ Days,3-5 Purchases,High
11901,Jennifer Rosales,57,10,29568,1,5,5,5,15,555,Champions,31-60 Days,6-10 Purchases,Very High
11954,Felicia Braun,41,7,18953,1,5,4,4,13,544,Champions,31-60 Days,6-10 Purchases,High
11960,Donald Taylor,469,6,17644,1,1,4,4,9,144,At Risk,365+ Days,6-10 Purchases,High
11973,Elizabeth Mason,679,6,17419,1,1,4,4,9,144,At Risk,365+ Days,6-10 Purchases,High
12017,Reginald Roach,12,10,25981,1,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High
12022,Pamela Gill,53,11,23360,1,5,5,5,15,555,Champions,31-60 Days,10+ Purchases,Very High
12042,John Alvarez,138,9,24491,1,3,5,5,13,355,Loyal Customers,91-180 Days,6-10 Purchases,Very High
12057,Randy Richardson,18,11,24584,1,5,5,5,15,555,Champions,0-30 Days,10+ Purchases,Very High
12061,Timothy Ryan,76,8,22111,1,4,5,5,14,455,Champions,61-90 Days,6-10 Purchases,Very High
12079,Amy Watson,149,5,17432,1,3,3,4,10,334,Need Attention,91-180 Days,3-5 Purchases,High
12080,Leah Carroll,393,7,24297,1,2,4,5,11,245,At Risk,365+ Days,6-10 Purchases,Very High
12099,Dr. Alexander Mcconnell,16,8,17875,1,5,5,4,14,554,Champions,0-30 Days,6-10 Purchases,High
12135,Danielle Murphy,249,6,21202,1,2,4,5,11,245,At Risk,181-365 Days,6-10 Purchases,Very High
12137,James Thornton,157,6,15721,1,3,4,4,11,344,Loyal Customers,91-180 Days,6-10 Purchases,High
12146,Ian Clark,56,6,21299,1,5,4,5,14,545,Champions,31-60 Days,6-10 Purchases,Very High
12151,Nathan Williams,4,7,22368,1,5,4,5,14,545,Champions,0-30 Days,6-10 Purchases,Very High
12154,Robert Shepard,276,5,14952,1,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
12193,David Sanchez,286,5,15833,1,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High
12204,Billy Bush,73,5,17768,1,4,3,4,11,434,Potential Loyalists,61-90 Days,3-5 Purchases,High
12214,Melanie Payne,90,7,23175,1,4,4,5,13,445,Champions,61-90 Days,6-10 Purchases,Very High
12264,Douglas Nguyen,279,8,18215,1,2,5,4,11,254,At Risk,181-365 Days,6-10 Purchases,High
12265,Catherine Ward DDS,338,10,31475,1,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High
12279,Jacob Anderson,222,7,17530,1,3,4,4,11,344,Loyal Customers,181-365 Days,6-10 Purchases,High
12281,Jacqueline Richmond,525,5,16327,1,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
12297,Anthony Lutz,525,5,17518,1,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
12304,Aaron Hull,30,7,20034,1,5,4,5,14,545,Champions,0-30 Days,6-10 Purchases,Very High
12311,Sandra Whitaker,163,4,19565,1,3,2,5,10,325,Need Attention,91-180 Days,3-5 Purchases,Very High
12331,David Klein,111,6,15475,1,4,4,4,12,444,Champions,91-180 Days,6-10 Purchases,High
12360,Robert Thompson,125,6,19360,1,4,4,5,13,445,Champions,91-180 Days,6-10 Purchases,Very High
12385,Mrs. Vickie Jones,10,7,20815,1,5,4,5,14,545,Champions,0-30 Days,6-10 Purchases,Very High
12403,Rebecca Garza,433,5,18940,1,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
12426,Rick Shah,17,8,28441,1,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High
12447,Eric Smith,56,6,21655,1,5,4,5,14,545,Champions,31-60 Days,6-10 Purchases,Very High
12461,Erika Lewis,35,11,31377,1,5,5,5,15,555,Champions,31-60 Days,10+ Purchases,Very High
12481,Lynn Jackson,463,5,16802,1,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
12497,Amy Mitchell,166,6,16813,1,3,4,4,11,344,Loyal Customers,91-180 Days,6-10 Purchases,High
12508,John Rodriguez,225,6,18297,1,3,4,4,11,344,Loyal Customers,181-365 Days,6-10 Purchases,High
12556,Melody Mitchell,3,8,22075,1,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High
12573,Amanda Vang,22,10,32079,1,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High
12580,Michelle Thomas,162,7,22784,1,3,4,5,12,345,Loyal Customers,91-180 Days,6-10 Purchases,Very High
12581,Stephanie Boyd,60,8,19588,1,4,5,5,14,455,Champions,31-60 Days,6-10 Purchases,Very High
12582,Jeremy Dougherty,1053,5,15411,1,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High
