customer_id,customer_name,total_spend,purchase_frequency,total_quantity,average_order_value,average_product_price,first_purchase_date,last_purchase_date,total_returns,churn,recency,customer_tenure_days,customer_tenure_months,return_rate,return_rate_pct,customer_age,gender,preferred_category,preferred_payment_method
13726,Anthony Golden,18303,5,16,3660.6,195.8,2020-02-29 05:37:08,2022-08-22 15:22:06,1.0,0,388,905,30.2,0.2,20.0,56,Male,Clothing,PayPal
13727,Chad Zuniga,24183,9,33,2687.0,156.11111111111111,2020-04-04 13:12:14,2023-05-13 20:50:02,1.0,0,124,1134,37.8,0.1111111111111111,11.11,70,Male,Books,PayPal
13728,Matthew Preston,19322,6,13,3220.3333333333335,177.0,2020-11-10 23:12:53,2022-09-04 06:59:11,1.0,1,376,662,22.1,0.16666666666666666,16.67,32,Female,Electronics,Cash
13729,Joseph Beasley,17714,7,18,2530.5714285714284,252.71428571428572,2020-01-16 12:49:20,2023-07-15 17:50:14,2.0,0,61,1276,42.5,0.2857142857142857,28.57,32,Female,Clothing,Credit Card
13730,Elizabeth Donovan,4342,3,10,1447.3333333333333,396.3333333333333,2022-05-18 03:08:08,2022-09-07 20:24:39,1.0,0,372,112,3.7,0.3333333333333333,33.33,28,Female,Home,Credit Card
13731,Erin Brooks,16477,4,11,4119.25,283.0,2020-10-07 10:13:06,2022-12-09 01:38:03,1.0,0,280,792,26.4,0.25,25.0,64,Female,Books,Credit Card
13732,Jordan Ho,13527,7,26,1932.4285714285713,312.85714285714283,2020-01-19 17:08:33,2021-09-06 07:07:47,3.0,1,739,595,19.8,0.42857142857142855,42.86,53,Male,Clothing,PayPal
13733,Anthony Taylor,7964,3,11,2654.6666666666665,275.3333333333333,2020-06-28 17:23:06,2022-02-26 22:46:16,1.0,0,565,608,20.3,0.3333333333333333,33.33,27,Female,Books,Credit Card
13734,Roberto Landry,7211,5,10,1442.2,258.2,2021-01-11 21:47:38,2023-05-02 17:59:50,1.0,0,135,840,28.0,0.2,20.0,35,Female,Electronics,Credit Card
13735,Sandy Carlson,11802,4,11,2950.5,262.5,2021-02-28 17:02:53,2023-05-29 16:09:30,3.0,0,108,819,27.3,0.75,75.0,70,Female,Electronics,PayPal
13736,Thomas Smith,10501,5,12,2100.2,378.4,2020-04-10 23:14:52,2022-07-18 08:34:41,1.0,0,424,828,27.6,0.2,20.0,67,Male,Clothing,PayPal
13737,George Meyer,12532,4,11,3133.0,220.25,2020-04-04 16:02:03,2023-05-19 22:48:13,1.0,0,118,1140,38.0,0.25,25.0,44,Female,Books,Cash
13738,Brent Houston,11898,3,12,3966.0,350.3333333333333,2020-02-01 14:14:51,2021-03-21 05:06:11,1.0,0,908,413,13.8,0.3333333333333333,33.33,39,Female,Books,Credit Card
13739,Catherine Jacobs,11996,4,14,2999.0,311.75,2020-04-25 09:27:25,2023-07-24 17:31:08,1.0,0,52,1185,39.5,0.25,25.0,37,Male,Books,PayPal
13740,Julie Decker,24465,8,19,3058.125,202.25,2021-03-03 02:49:47,2023-07-21 22:31:16,1.0,1,55,870,29.0,0.125,12.5,29,Female,Home,Credit Card
13741,Jennifer Gonzalez,5494,2,7,2747.0,265.0,2022-06-08 20:33:40,2022-11-16 19:39:22,0.0,0,302,160,5.3,0.0,0.0,31,Male,Books,Credit Card
13742,Mr. Joshua Khan,11929,4,13,2982.25,374.25,2021-03-19 06:03:53,2023-09-08 10:45:22,2.0,0,7,903,30.1,0.5,50.0,41,Male,Books,PayPal
13743,Bethany Hall,13414,4,14,3353.5,263.75,2020-02-12 09:33:55,2021-06-04 15:50:33,1.0,0,832,478,15.9,0.25,25.0,61,Female,Clothing,PayPal
13744,Robert Young,11739,4,9,2934.75,163.5,2020-08-06 03:52:19,2023-04-21 03:36:15,1.0,0,147,987,32.9,0.25,25.0,36,Male,Clothing,Credit Card
13745,William Clark,4960,2,9,2480.0,197.5,2021-08-31 09:18:32,2022-01-12 05:42:11,1.0,0,611,133,4.4,0.5,50.0,42,Female,Home,Cash
13746,Jonathan Martinez,8205,4,9,2051.25,227.25,2020-03-31 01:06:01,2023-04-14 21:32:52,2.0,0,153,1109,37.0,0.5,50.0,33,Male,Home,PayPal
13747,Nathan Edwards,20443,5,17,4088.6,298.4,2020-12-27 10:32:23,2023-09-14 05:45:04,2.0,1,1,990,33.0,0.4,40.0,44,Male,Electronics,Credit Card
13748,Monica Kim,4861,4,10,1215.25,306.5,2020-01-08 05:39:58,2023-09-02 12:51:56,4.0,1,12,1333,44.4,1.0,100.0,60,Female,Books,Cash
13749,Allison Stevens,12514,5,18,2502.8,320.6,2020-07-11 16:39:35,2022-08-08 19:35:22,1.0,1,402,758,25.3,0.2,20.0,56,Male,Books,PayPal
13750,Jared Robinson,11241,3,9,3747.0,329.6666666666667,2020-05-27 08:14:43,2023-04-18 02:07:02,1.0,1,150,1055,35.2,0.3333333333333333,33.33,28,Female,Books,Cash
13751,Brad Lewis,3680,2,4,1840.0,158.5,2021-08-29 14:29:42,2023-09-06 06:14:00,2.0,1,9,737,24.6,1.0,100.0,43,Male,Clothing,Credit Card
13752,William Lindsey,20145,9,32,2238.3333333333335,269.8888888888889,2020-04-05 17:54:27,2022-06-30 05:18:12,2.0,0,442,815,27.2,0.2222222222222222,22.22,55,Male,Home,PayPal
13753,Amber Ortiz,5975,3,8,1991.6666666666667,254.66666666666666,2020-12-16 04:04:53,2021-03-11 17:41:12,2.0,0,917,85,2.8,0.6666666666666666,66.67,30,Male,Electronics,Credit Card
13754,Francisco Smith,8202,3,6,2734.0,324.6666666666667,2021-12-29 12:20:12,2023-07-12 11:13:20,0.0,0,65,559,18.6,0.0,0.0,42,Female,Clothing,PayPal
13755,Stephen Robinson,6657,2,3,3328.5,172.5,2021-05-19 03:40:54,2022-05-14 15:40:48,0.0,1,488,360,12.0,0.0,0.0,69,Male,Books,Cash
13756,Desiree Fernandez,23491,8,25,2936.375,304.25,2020-01-11 22:57:26,2023-09-07 00:34:17,2.0,0,8,1334,44.5,0.25,25.0,59,Male,Home,Crypto
13757,Jordan Byrd,11828,3,12,3942.6666666666665,214.66666666666666,2022-05-08 11:38:29,2023-06-08 05:20:41,1.0,0,99,395,13.2,0.3333333333333333,33.33,67,Female,Clothing,Cash
13758,Holly Stephens,8865,6,23,1477.5,276.8333333333333,2020-04-26 01:08:23,2023-05-06 05:41:13,2.0,0,132,1105,36.8,0.3333333333333333,33.33,37,Female,Books,Cash
13759,Gina Neal,15127,8,18,1890.875,178.75,2020-05-02 04:46:19,2023-09-12 23:45:18,3.0,0,2,1228,40.9,0.375,37.5,28,Male,Clothing,Credit Card
13760,Melissa Wiley,5342,2,7,2671.0,150.0,2021-03-16 17:18:50,2021-03-19 05:41:46,2.0,0,910,2,0.1,1.0,100.0,35,Female,Clothing,Crypto
13761,Kimberly Campbell,20956,7,20,2993.714285714286,315.85714285714283,2020-03-15 15:13:47,2023-02-02 00:49:00,2.0,0,225,1053,35.1,0.2857142857142857,28.57,35,Male,Books,PayPal
13762,Kevin Webb,15326,4,8,3831.5,262.0,2020-08-28 02:22:36,2021-11-17 03:55:09,4.0,0,667,446,14.9,1.0,100.0,68,Female,Books,Cash
13763,Heather Becker,10790,4,12,2697.5,166.25,2021-10-21 16:32:58,2022-10-23 05:15:13,3.0,0,327,366,12.2,0.75,75.0,20,Female,Electronics,PayPal
13764,Sierra Roberts,28477,9,24,3164.1111111111113,205.33333333333334,2020-02-07 14:06:20,2023-04-01 09:11:15,5.0,0,167,1148,38.3,0.5555555555555556,55.56,34,Female,Books,Credit Card
13765,Ruben Smith,11535,4,12,2883.75,224.25,2020-10-04 09:56:29,2022-02-07 23:52:11,0.0,1,584,491,16.4,0.0,0.0,36,Female,Clothing,Credit Card
13766,Noah Gordon,15546,5,16,3109.2,349.0,2020-06-12 14:05:09,2023-09-08 21:37:32,2.0,0,6,1183,39.4,0.4,40.0,40,Female,Clothing,Credit Card
13767,Brandon Jones,17013,6,20,2835.5,188.0,2020-01-06 01:37:00,2022-11-22 20:44:17,2.0,1,296,1051,35.0,0.3333333333333333,33.33,41,Female,Books,Credit Card
13768,Mr. Jerry Golden PhD,5933,4,9,1483.25,316.75,2020-06-02 21:30:12,2022-05-24 16:34:29,3.0,0,478,720,24.0,0.75,75.0,25,Female,Electronics,PayPal
13769,Jared Roberts,18922,7,22,2703.1428571428573,354.0,2020-02-25 03:57:06,2023-06-29 11:02:27,2.0,0,78,1220,40.7,0.2857142857142857,28.57,42,Female,Books,PayPal
13770,Matthew Williams,16136,5,16,3227.2,175.0,2020-11-27 16:58:52,2023-05-10 16:41:43,3.0,1,127,893,29.8,0.6,60.0,68,Female,Clothing,Cash
13771,Michael Castillo,12678,4,11,3169.5,293.25,2020-01-13 20:27:51,2022-12-22 00:03:59,1.0,0,267,1073,35.8,0.25,25.0,23,Female,Clothing,Credit Card
13772,Patrick Elliott,13986,6,16,2331.0,200.66666666666666,2020-01-14 15:55:36,2022-12-14 09:22:28,4.0,0,275,1064,35.5,0.6666666666666666,66.67,24,Female,Clothing,PayPal
13773,Dylan Brock,11913,5,15,2382.6,325.4,2020-02-13 06:06:28,2023-09-06 21:23:14,0.0,0,8,1301,43.4,0.0,0.0,51,Male,Electronics,Credit Card
13774,Kenneth Russo,18138,5,9,3627.6,346.2,2022-03-15 12:42:38,2023-06-01 03:38:25,2.0,0,106,442,14.7,0.4,40.0,43,Female,Books,Credit Card
13775,Kaitlyn Lee,15134,7,19,2162.0,260.14285714285717,2020-08-20 22:52:37,2023-06-29 20:16:13,3.0,0,77,1042,34.7,0.42857142857142855,42.86,30,Male,Clothing,Credit Card
13776,Gina Bruce,8799,3,7,2933.0,218.66666666666666,2020-11-14 12:31:26,2022-03-22 19:29:50,1.0,0,541,493,16.4,0.3333333333333333,33.33,55,Female,Books,PayPal
13777,Todd Reeves,9981,4,13,2495.25,176.5,2020-03-06 15:20:00,2021-05-22 23:14:19,1.0,0,845,442,14.7,0.25,25.0,43,Male,Books,Cash
13778,Mr. Brad Jennings,2857,2,5,1428.5,295.0,2020-03-06 05:46:29,2021-05-25 00:45:56,2.0,0,843,444,14.8,1.0,100.0,52,Male,Clothing,Cash
13779,Ms. Debra Mendez,19633,7,23,2804.714285714286,292.0,2020-05-27 03:57:01,2022-03-05 23:12:54,4.0,0,558,647,21.6,0.5714285714285714,57.14,64,Female,Home,PayPal
13780,Jason Morales,9837,3,10,3279.0,87.0,2022-08-28 21:50:47,2023-06-22 20:37:17,0.0,0,84,297,9.9,0.0,0.0,23,Male,Books,Credit Card
13781,Andres Krause,15878,6,18,2646.3333333333335,204.83333333333334,2020-01-23 03:44:09,2023-02-25 05:46:12,3.0,0,202,1129,37.6,0.5,50.0,46,Female,Books,PayPal
13782,Diana Johnson,13412,6,12,2235.3333333333335,238.16666666666666,2020-01-07 05:42:48,2023-05-17 02:55:08,4.0,1,121,1225,40.8,0.6666666666666666,66.67,18,Female,Clothing,Credit Card
13783,Christopher George,15517,7,18,2216.714285714286,323.7142857142857,2020-01-28 23:19:08,2023-05-19 22:46:09,3.0,1,118,1206,40.2,0.42857142857142855,42.86,64,Male,Books,Credit Card
13784,Tiffany Williams,17815,7,22,2545.0,243.71428571428572,2020-03-18 12:29:43,2023-04-28 09:38:53,3.0,0,140,1135,37.8,0.42857142857142855,42.86,34,Female,Electronics,Credit Card
13785,Joshua Barber,18852,7,23,2693.1428571428573,286.85714285714283,2020-05-02 13:32:21,2023-04-14 19:42:09,2.0,1,153,1077,35.9,0.2857142857142857,28.57,50,Male,Electronics,Cash
13786,Brenda Baker,12466,4,11,3116.5,319.5,2020-08-08 21:01:55,2022-01-03 03:08:08,0.0,0,620,512,17.1,0.0,0.0,61,Female,Home,Cash
13787,Lori Wolfe,24029,8,26,3003.625,267.5,2020-09-30 19:30:59,2023-06-29 01:31:42,2.0,1,78,1001,33.4,0.25,25.0,52,Male,Books,Cash
13788,Margaret Williams,14420,7,25,2060.0,321.0,2020-04-18 03:41:20,2023-07-04 03:45:34,4.0,0,73,1172,39.1,0.5714285714285714,57.14,24,Male,Books,Credit Card
13789,Jacob Orozco,13259,5,13,2651.8,304.4,2020-02-29 01:34:45,2023-07-31 23:09:52,2.0,0,45,1248,41.6,0.4,40.0,70,Male,Clothing,Credit Card
13790,Sylvia Clark,25910,10,21,2591.0,223.2,2020-02-15 18:29:53,2023-08-28 19:38:20,5.0,0,17,1290,43.0,0.5,50.0,56,Male,Clothing,PayPal
13791,Jeffrey Jimenez,17231,5,14,3446.2,326.2,2020-08-26 20:51:37,2023-06-30 00:52:01,1.0,0,77,1037,34.6,0.2,20.0,35,Male,Books,PayPal
13792,Jesus Thomas,19307,8,27,2413.375,216.5,2020-04-05 22:31:17,2023-08-28 18:03:12,3.0,1,17,1239,41.3,0.375,37.5,24,Male,Home,Credit Card
13793,Jonathan Lambert,6008,2,7,3004.0,188.0,2021-10-12 08:44:10,2022-10-20 16:57:53,1.0,0,329,373,12.4,0.5,50.0,52,Male,Clothing,Crypto
13794,Christie Obrien,6541,3,14,2180.3333333333335,171.33333333333334,2020-06-06 17:50:32,2021-07-24 06:54:23,3.0,1,783,412,13.7,1.0,100.0,36,Male,Home,Credit Card
13795,Michael Johnson DVM,15378,4,11,3844.5,292.5,2020-05-05 09:58:24,2021-10-28 04:13:01,3.0,0,687,540,18.0,0.75,75.0,19,Female,Books,Cash
13796,Amy Franklin,765,1,5,765.0,397.0,2022-07-06 04:20:07,2022-07-06 04:20:07,1.0,0,436,0,0.0,1.0,100.0,69,Male,Electronics,PayPal
13797,Susan Evans,18096,6,21,3016.0,136.16666666666666,2020-06-06 08:19:55,2022-01-10 19:57:24,2.0,0,612,583,19.4,0.3333333333333333,33.33,48,Male,Books,Credit Card
13798,Reginald Roman,6164,2,9,3082.0,67.0,2020-01-08 07:23:06,2023-06-23 23:28:19,0.0,0,83,1262,42.1,0.0,0.0,18,Female,Books,Cash
13799,Stephanie Perez,11606,6,15,1934.3333333333333,256.8333333333333,2020-01-10 09:59:47,2023-08-04 23:01:31,1.0,1,41,1302,43.4,0.16666666666666666,16.67,25,Male,Clothing,PayPal
13800,Daniel Mckay,16334,6,18,2722.3333333333335,169.33333333333334,2020-09-19 05:50:32,2023-07-26 23:10:15,2.0,0,50,1040,34.7,0.3333333333333333,33.33,52,Male,Books,Credit Card
13801,Theodore Chen,6762,3,10,2254.0,299.6666666666667,2020-10-05 09:14:08,2022-03-18 21:37:52,3.0,0,545,529,17.6,1.0,100.0,49,Female,Books,PayPal
13802,Jonathan Schroeder,46464,13,41,3574.153846153846,179.92307692307693,2020-02-22 07:09:13,2023-08-30 07:16:59,3.0,0,16,1285,42.8,0.23076923076923078,23.08,58,Female,Clothing,PayPal
13803,Kelsey Foster,313,1,3,313.0,446.0,2021-03-03 10:24:38,2021-03-03 10:24:38,1.0,0,926,0,0.0,1.0,100.0,28,Male,Electronics,Credit Card
13804,Amanda Hunter,10265,4,12,2566.25,287.5,2020-01-23 04:04:45,2022-01-08 09:39:58,1.0,0,615,716,23.9,0.25,25.0,52,Male,Clothing,Credit Card
13805,Alexis Norman,10793,6,23,1798.8333333333333,212.33333333333334,2020-04-15 03:05:35,2023-07-20 15:35:18,2.0,0,56,1191,39.7,0.3333333333333333,33.33,28,Male,Books,PayPal
13806,Alice Rose MD,17321,5,19,3464.2,146.6,2020-02-08 20:26:49,2022-06-19 17:40:12,1.0,0,452,861,28.7,0.2,20.0,70,Female,Electronics,PayPal
13807,Stacy Smith,11526,3,11,3842.0,395.0,2021-10-31 19:19:38,2023-01-29 22:12:23,1.0,0,228,455,15.2,0.3333333333333333,33.33,68,Female,Clothing,Credit Card
13808,Johnny Gates,15314,7,13,2187.714285714286,272.14285714285717,2020-01-08 09:43:19,2023-05-17 06:13:12,2.0,0,121,1224,40.8,0.2857142857142857,28.57,27,Female,Books,Credit Card
13809,Richard Young,14735,6,16,2455.8333333333335,273.3333333333333,2020-01-30 04:25:03,2023-08-28 20:21:30,2.0,1,17,1306,43.5,0.3333333333333333,33.33,69,Female,Books,Credit Card
13810,Lisa Shepherd,15397,5,9,3079.4,180.4,2020-10-03 10:28:37,2023-03-30 04:01:22,3.0,0,169,907,30.2,0.6,60.0,50,Male,Clothing,Credit Card
13811,Thomas Armstrong,24050,9,27,2672.222222222222,206.88888888888889,2020-08-09 22:12:41,2023-05-14 12:54:26,3.0,1,123,1007,33.6,0.3333333333333333,33.33,24,Male,Electronics,Credit Card
13812,Cody Adams,16809,7,23,2401.285714285714,264.57142857142856,2020-06-23 17:09:25,2023-02-28 18:38:22,3.0,1,198,980,32.7,0.42857142857142855,42.86,57,Female,Clothing,Cash
13813,Zachary Craig,2326,1,2,2326.0,462.0,2020-11-01 02:20:06,2020-11-01 02:20:06,0.0,0,1048,0,0.0,0.0,0.0,53,Female,Home,Credit Card
13814,Chad Thomas,11930,5,19,2386.0,152.8,2021-05-26 18:24:50,2022-10-27 20:17:36,1.0,0,322,519,17.3,0.2,20.0,47,Female,Clothing,Credit Card
13815,Ian Carroll,2442,1,5,2442.0,321.0,2021-08-01 06:48:34,2021-08-01 06:48:34,1.0,0,775,0,0.0,1.0,100.0,33,Male,Clothing,Credit Card
13816,Jennifer James,3495,2,4,1747.5,412.5,2021-11-08 13:00:49,2022-02-14 22:16:05,0.0,0,577,98,3.3,0.0,0.0,24,Male,Home,Cash
13817,Jonathan Gutierrez IV,11769,4,12,2942.25,302.75,2020-07-25 01:29:48,2023-09-05 17:29:39,2.0,0,9,1137,37.9,0.5,50.0,19,Male,Books,Credit Card
13818,Jake Whitehead,14410,5,14,2882.0,362.2,2022-07-15 11:16:18,2023-03-16 00:36:48,4.0,0,183,243,8.1,0.8,80.0,34,Male,Books,PayPal
13819,Cheryl Brock,22606,10,35,2260.6,287.8,2020-04-01 14:07:39,2023-06-29 21:00:07,5.0,0,77,1184,39.5,0.5,50.0,51,Female,Books,PayPal
13820,Samuel Hogan,10939,7,20,1562.7142857142858,277.85714285714283,2020-05-05 23:36:38,2022-07-11 08:04:41,4.0,0,431,796,26.5,0.5714285714285714,57.14,19,Female,Books,Credit Card
13821,Robin Harper,8509,3,6,2836.3333333333335,221.66666666666666,2020-06-20 09:49:35,2022-01-05 04:42:59,0.0,1,618,563,18.8,0.0,0.0,47,Female,Clothing,Credit Card
13822,Abigail Wood,26304,9,26,2922.6666666666665,321.3333333333333,2020-04-01 06:18:17,2023-08-28 06:30:57,3.0,0,18,1244,41.5,0.3333333333333333,33.33,48,Male,Clothing,Credit Card
13823,Jennifer Scott,5933,3,6,1977.6666666666667,139.66666666666666,2020-09-20 05:14:55,2022-01-12 22:46:03,0.0,1,610,479,16.0,0.0,0.0,18,Male,Books,Credit Card
13824,Melissa Barnett,7864,3,10,2621.3333333333335,257.3333333333333,2020-05-02 11:31:40,2023-09-04 09:54:50,0.0,0,11,1219,40.6,0.0,0.0,26,Male,Home,Cash
13825,Samuel Snyder,7851,4,9,1962.75,299.0,2020-10-14 10:35:38,2023-05-21 02:28:54,1.0,1,117,948,31.6,0.25,25.0,37,Male,Clothing,Credit Card
13826,John Peterson,32214,12,38,2684.5,281.1666666666667,2020-01-03 11:16:24,2023-05-20 11:07:23,4.0,0,118,1232,41.1,0.3333333333333333,33.33,57,Female,Clothing,PayPal
13827,Duane Mckee,5826,2,7,2913.0,308.0,2021-08-22 16:49:18,2022-10-10 23:34:06,0.0,0,339,414,13.8,0.0,0.0,56,Male,Books,Credit Card
13828,Cody Dodson,8495,4,15,2123.75,267.25,2020-07-24 00:01:20,2023-06-29 23:13:17,3.0,0,77,1070,35.7,0.75,75.0,35,Male,Books,Cash
13829,Alan Barker,8744,5,12,1748.8,188.4,2020-01-16 07:55:17,2022-03-24 22:03:54,3.0,0,539,798,26.6,0.6,60.0,48,Male,Clothing,Credit Card
13830,David Garcia,25105,6,23,4184.166666666667,202.16666666666666,2020-04-07 05:37:31,2022-05-03 18:55:21,4.0,1,499,756,25.2,0.6666666666666666,66.67,33,Female,Clothing,Cash
13831,Ashley Chan,16831,6,22,2805.1666666666665,303.5,2020-08-26 10:42:13,2023-05-24 18:35:09,2.0,0,113,1001,33.4,0.3333333333333333,33.33,70,Female,Books,Cash
13832,John Mcknight,20894,7,26,2984.8571428571427,201.0,2020-06-04 07:15:23,2023-08-27 18:23:57,1.0,0,18,1179,39.3,0.14285714285714285,14.29,55,Female,Books,Credit Card
13833,Dr. Tommy Munoz Jr.,19120,6,18,3186.6666666666665,273.5,2020-01-12 02:53:08,2023-03-30 18:22:59,2.0,0,168,1173,39.1,0.3333333333333333,33.33,32,Female,Books,Cash
13834,Dale Sanchez,3324,3,10,1108.0,256.0,2021-04-27 15:46:46,2023-05-06 14:01:17,2.0,0,131,738,24.6,0.6666666666666666,66.67,21,Male,Clothing,Cash
13835,Robert Knight,9586,3,12,3195.3333333333335,274.0,2021-07-25 05:06:11,2023-02-11 05:34:43,2.0,0,216,566,18.9,0.6666666666666666,66.67,18,Male,Books,Credit Card
13836,Brett Higgins,16166,5,12,3233.2,320.2,2020-03-14 18:35:08,2023-04-08 22:12:02,3.0,1,159,1120,37.3,0.6,60.0,45,Male,Home,PayPal
13837,Mark Fry,9535,2,6,4767.5,243.0,2020-07-10 13:22:29,2022-12-17 07:45:02,1.0,0,272,889,29.6,0.5,50.0,22,Female,Electronics,Cash
13838,Karen Wells,20656,8,21,2582.0,244.0,2020-10-03 23:26:07,2023-08-06 10:27:46,2.0,0,40,1036,34.5,0.25,25.0,34,Male,Clothing,Cash
13839,David Williams,15175,4,14,3793.75,307.25,2020-01-03 08:03:36,2022-08-21 15:35:13,2.0,0,389,961,32.0,0.5,50.0,24,Male,Books,Crypto
13840,Annette Walls,23243,8,31,2905.375,222.75,2020-02-25 05:14:06,2022-11-27 11:27:05,2.0,0,292,1006,33.5,0.25,25.0,62,Female,Clothing,PayPal
13841,Ryan Smith,14732,6,14,2455.3333333333335,281.3333333333333,2020-05-06 23:03:50,2023-03-09 05:32:38,4.0,0,190,1036,34.5,0.6666666666666666,66.67,36,Male,Clothing,Credit Card
13842,Mary Rivera,14987,8,31,1873.375,309.75,2020-12-05 14:46:46,2023-05-13 02:50:10,2.0,0,125,888,29.6,0.25,25.0,60,Female,Electronics,PayPal
13843,Lisa Martin,9073,3,10,3024.3333333333335,306.6666666666667,2020-10-03 00:55:30,2022-01-24 11:19:27,3.0,1,599,478,15.9,1.0,100.0,56,Male,Electronics,Credit Card
13844,Michael Davis,6227,3,13,2075.6666666666665,221.0,2022-02-14 11:30:27,2022-09-05 22:48:02,0.0,0,374,203,6.8,0.0,0.0,41,Female,Clothing,Credit Card
13845,Nathan Orozco,20057,7,18,2865.285714285714,145.42857142857142,2020-06-28 04:01:58,2023-05-02 23:44:32,2.0,0,135,1038,34.6,0.2857142857142857,28.57,56,Female,Electronics,Credit Card
13846,Sandra Cole,15467,7,19,2209.5714285714284,277.7142857142857,2020-07-29 02:58:02,2023-08-16 16:12:12,4.0,0,29,1113,37.1,0.5714285714285714,57.14,46,Female,Books,Credit Card
13847,Alyssa Anthony,8529,5,13,1705.8,220.6,2020-01-08 08:40:46,2022-05-22 12:20:21,3.0,0,481,865,28.8,0.6,60.0,24,Female,Clothing,PayPal
13848,Jennifer Miller,14707,6,18,2451.1666666666665,237.0,2020-12-05 12:12:36,2023-05-10 19:13:25,3.0,0,127,886,29.5,0.5,50.0,29,Male,Clothing,Credit Card
13849,Terry Daniel,6592,3,8,2197.3333333333335,219.66666666666666,2020-03-22 12:39:06,2023-01-30 10:44:52,1.0,0,228,1043,34.8,0.3333333333333333,33.33,53,Female,Books,Credit Card
13850,Michael Anderson,34702,11,27,3154.7272727272725,316.1818181818182,2020-11-02 21:35:12,2023-05-31 05:02:56,3.0,0,107,939,31.3,0.2727272727272727,27.27,34,Male,Home,Credit Card
13851,Jacob Aguirre,17460,7,19,2494.285714285714,204.57142857142858,2020-06-06 05:50:18,2023-08-06 18:12:27,2.0,0,39,1156,38.5,0.2857142857142857,28.57,57,Male,Home,Credit Card
13852,Jennifer Garcia,10663,5,14,2132.6,247.2,2020-06-16 11:23:33,2022-07-26 02:42:51,2.0,0,416,769,25.6,0.4,40.0,40,Male,Home,Credit Card
13853,Ashley Carter,11145,4,13,2786.25,175.5,2021-01-27 01:17:55,2021-09-04 15:21:53,2.0,0,740,220,7.3,0.5,50.0,64,Male,Books,Credit Card
13854,Thomas Sharp,28195,10,30,2819.5,315.0,2020-03-03 21:19:59,2023-08-05 22:11:54,1.0,0,40,1250,41.7,0.1,10.0,50,Female,Books,Credit Card
13855,Daniel Wilkins,12662,7,27,1808.857142857143,283.7142857142857,2020-07-04 22:12:12,2023-08-22 12:28:39,4.0,0,23,1143,38.1,0.5714285714285714,57.14,54,Female,Books,Credit Card
13856,Kelsey Rosario,2583,1,4,2583.0,408.0,2020-04-05 01:38:02,2020-04-05 01:38:02,1.0,0,1258,0,0.0,1.0,100.0,40,Female,Home,PayPal
13857,Debra Bailey,8295,3,9,2765.0,265.0,2020-02-22 04:31:33,2022-01-22 06:55:47,1.0,0,601,700,23.3,0.3333333333333333,33.33,62,Male,Home,PayPal
13858,Sara Barber,10699,3,8,3566.3333333333335,331.6666666666667,2020-09-09 18:25:26,2022-02-22 22:22:49,1.0,0,569,531,17.7,0.3333333333333333,33.33,30,Female,Books,Credit Card
13859,Joshua Robinson,12015,5,15,2403.0,316.2,2020-01-08 19:07:41,2022-12-06 02:21:59,2.0,0,283,1062,35.4,0.4,40.0,57,Male,Clothing,Credit Card
13860,Lisa Shea,5676,3,13,1892.0,195.66666666666666,2022-02-05 16:42:18,2022-11-27 13:33:39,2.0,1,291,294,9.8,0.6666666666666666,66.67,46,Female,Books,Credit Card
13861,Adriana Richards,12906,6,16,2151.0,179.33333333333334,2020-06-04 19:24:24,2023-07-28 11:48:29,3.0,0,49,1148,38.3,0.5,50.0,23,Female,Clothing,Credit Card
13862,Amanda Neal,30822,9,33,3424.6666666666665,307.55555555555554,2020-04-18 01:22:28,2022-08-18 20:40:08,2.0,0,392,852,28.4,0.2222222222222222,22.22,32,Female,Clothing,Credit Card
13863,Patrick Hammond,12208,3,14,4069.3333333333335,288.6666666666667,2022-03-08 06:31:58,2022-07-20 04:21:26,2.0,0,422,133,4.4,0.6666666666666666,66.67,68,Female,Clothing,PayPal
13864,Scott Jennings,24996,7,25,3570.8571428571427,240.57142857142858,2020-01-15 04:17:36,2021-11-05 22:52:23,5.0,0,678,660,22.0,0.7142857142857143,71.43,36,Female,Books,Credit Card
13865,Aaron Kelley,8324,2,5,4162.0,342.0,2022-08-28 18:14:52,2023-04-06 02:25:19,1.0,0,162,220,7.3,0.5,50.0,28,Male,Books,Crypto
13866,Alex Ryan,20630,8,23,2578.75,262.125,2020-06-24 06:07:03,2023-07-06 13:43:24,5.0,0,70,1107,36.9,0.625,62.5,18,Female,Home,PayPal
13867,Melissa Nelson,5790,4,9,1447.5,214.0,2021-02-19 00:59:52,2023-09-06 00:30:05,0.0,0,9,928,30.9,0.0,0.0,52,Female,Clothing,Credit Card
13868,Garrett Moore,23493,9,27,2610.3333333333335,246.44444444444446,2020-05-30 16:48:29,2023-03-01 23:45:17,1.0,1,197,1005,33.5,0.1111111111111111,11.11,18,Female,Books,Cash
13869,Russell Jones,9318,3,12,3106.0,39.666666666666664,2020-09-05 06:31:08,2023-05-18 07:50:54,1.0,0,120,985,32.8,0.3333333333333333,33.33,60,Male,Clothing,Credit Card
13870,Andrew Edwards,7634,4,11,1908.5,407.75,2022-01-20 07:49:04,2023-02-22 09:08:12,3.0,0,205,398,13.3,0.75,75.0,21,Female,Electronics,Credit Card
