customer_id,customer_name,recency,frequency,monetary,churn,R_Score,F_Score,M_Score,RFM_Score,RFM_Score_Code,Customer_Segment,Recency_Group,Frequency_Group,Monetary_Group,Churn_Risk
12243,Richard Oliver,22,3,10702,0,5,1,2,8,512,New Customers,0-30 Days,3-5 Purchases,Low,Low Risk
12244,Rebecca Nunez,33,9,27032,0,5,5,5,15,555,Champions,31-60 Days,6-10 Purchases,Very High,Low Risk
12246,Nicholas Morgan,174,10,27265,0,3,5,5,13,355,Loyal Customers,91-180 Days,6-10 Purchases,Very High,Moderate Risk
12247,Andrea Allen,307,2,6840,1,2,1,1,4,211,Hibernating,181-365 Days,2 Purchases,Very Low,Churned
12248,Crystal Frederick,174,10,25568,0,3,5,5,13,355,Loyal Customers,91-180 Days,6-10 Purchases,Very High,Moderate Risk
12249,Robert Brown,1,9,31530,0,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High,Low Risk
12250,Jennifer Underwood,262,4,7937,0,2,2,2,6,222,Hibernating,181-365 Days,3-5 Purchases,Low,High Risk
12251,Donna Campbell,85,5,14688,0,4,3,3,10,433,Potential Loyalists,61-90 Days,3-5 Purchases,Medium,Low Risk
12252,Donna Green,465,4,11776,1,1,2,3,6,123,Need Attention,365+ Days,3-5 Purchases,Medium,Churned
12253,Mary Mack,185,6,20800,0,3,4,5,12,345,Loyal Customers,181-365 Days,6-10 Purchases,Very High,Moderate Risk
12254,Brian Delgado,1304,1,4094,1,1,1,1,3,111,Hibernating,365+ Days,1 Purchase,Very Low,Churned
12255,Kelly Duke,15,5,3980,0,5,3,1,9,531,Others,0-30 Days,3-5 Purchases,Very Low,Low Risk
12256,Ralph Terry,54,7,15265,0,5,4,4,13,544,Champions,31-60 Days,6-10 Purchases,High,Low Risk
12257,Stacy Anderson,294,6,14112,0,2,4,3,9,243,At Risk,181-365 Days,6-10 Purchases,Medium,Medium Risk
12258,Jessica Newman,443,3,8409,0,1,1,2,4,112,Hibernating,365+ Days,3-5 Purchases,Low,High Risk
12259,George Jones,70,4,10454,0,4,2,2,8,422,Potential Loyalists,61-90 Days,3-5 Purchases,Low,Low Risk
12260,Douglas Villanueva,363,4,9204,0,2,2,2,6,222,Hibernating,181-365 Days,3-5 Purchases,Low,High Risk
12261,Deborah Clarke,9,3,4183,0,5,1,1,7,511,New Customers,0-30 Days,3-5 Purchases,Very Low,Low Risk
12262,Kristen Yates,12,7,21085,0,5,4,5,14,545,Champions,0-30 Days,6-10 Purchases,Very High,Low Risk
12263,David Holt,15,5,18732,0,5,3,4,12,534,Potential Loyalists,0-30 Days,3-5 Purchases,High,Low Risk
12264,Douglas Nguyen,279,8,18215,1,2,5,4,11,254,At Risk,181-365 Days,6-10 Purchases,High,Churned
12265,Catherine Ward DDS,338,10,31475,1,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High,Churned
12266,Frank Nguyen,288,3,7640,0,2,1,1,4,211,Hibernating,181-365 Days,3-5 Purchases,Very Low,High Risk
12267,Jennifer Miller,377,5,6656,0,2,3,1,6,231,Others,365+ Days,3-5 Purchases,Very Low,Medium Risk
12268,Angelica Schultz,200,4,8357,0,3,2,2,7,322,Others,181-365 Days,3-5 Purchases,Low,Moderate Risk
12269,Kenneth Diaz,52,5,15737,0,5,3,4,12,534,Potential Loyalists,31-60 Days,3-5 Purchases,High,Low Risk
12270,Johnny Woods,12,7,24504,0,5,4,5,14,545,Champions,0-30 Days,6-10 Purchases,Very High,Low Risk
12271,Monica Wagner,7,9,24743,0,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High,Low Risk
12272,Denise Wallace,158,7,21031,0,3,4,5,12,345,Loyal Customers,91-180 Days,6-10 Purchases,Very High,Moderate Risk
12273,Christine Allen,875,4,10823,1,1,2,2,5,122,Hibernating,365+ Days,3-5 Purchases,Low,Churned
12274,Denise Sanchez,233,2,7711,0,3,1,1,5,311,Others,181-365 Days,2 Purchases,Very Low,Moderate Risk
12275,Alyssa Ayala,107,3,10001,1,4,1,2,7,412,New Customers,91-180 Days,3-5 Purchases,Low,Churned
12276,Benjamin Sanchez,268,6,15396,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High,Medium Risk
12277,Leah Barker,558,2,4255,1,1,1,1,3,111,Hibernating,365+ Days,2 Purchases,Very Low,Churned
12278,Elizabeth Pena,332,2,8737,1,2,1,2,5,212,Hibernating,181-365 Days,2 Purchases,Low,Churned
12279,Jacob Anderson,222,7,17530,1,3,4,4,11,344,Loyal Customers,181-365 Days,6-10 Purchases,High,Churned
12280,Albert Saunders,47,3,9488,0,5,1,2,8,512,New Customers,31-60 Days,3-5 Purchases,Low,Low Risk
12281,Jacqueline Richmond,525,5,16327,1,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High,Churned
12282,Deanna Murphy,167,5,13054,0,3,3,3,9,333,Need Attention,91-180 Days,3-5 Purchases,Medium,Moderate Risk
12283,Bryan Bailey,173,6,17527,0,3,4,4,11,344,Loyal Customers,91-180 Days,6-10 Purchases,High,Moderate Risk
12284,Andrea Smith,542,4,10575,0,1,2,2,5,122,Hibernating,365+ Days,3-5 Purchases,Low,High Risk
12285,Thomas Gaines,618,5,15374,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High,Medium Risk
12286,Lisa Rojas,768,2,5941,0,1,1,1,3,111,Hibernating,365+ Days,2 Purchases,Very Low,High Risk
12287,Anita Smith,176,5,16200,0,3,3,4,10,334,Need Attention,91-180 Days,3-5 Purchases,High,Moderate Risk
12288,Jessica Patel,44,4,10394,0,5,2,2,9,522,Potential Loyalists,31-60 Days,3-5 Purchases,Low,Low Risk
12289,John Rios,205,4,9901,0,3,2,2,7,322,Others,181-365 Days,3-5 Purchases,Low,Moderate Risk
12290,Gail Jones,486,4,12613,0,1,2,3,6,123,Need Attention,365+ Days,3-5 Purchases,Medium,High Risk
12291,Brianna Walker,148,8,21419,0,3,5,5,13,355,Loyal Customers,91-180 Days,6-10 Purchases,Very High,Moderate Risk
12292,Kayla Carr,171,6,11179,0,3,4,2,9,342,Others,91-180 Days,6-10 Purchases,Low,Moderate Risk
12293,Jennifer Thompson,1331,1,3426,0,1,1,1,3,111,Hibernating,365+ Days,1 Purchase,Very Low,High Risk
12294,Brenda Kim,150,4,8711,1,3,2,2,7,322,Others,91-180 Days,3-5 Purchases,Low,Churned
12295,Miguel Mcintyre,429,4,6261,0,1,2,1,4,121,Hibernating,365+ Days,3-5 Purchases,Very Low,High Risk
12296,Joanne Elliott,8,11,28951,0,5,5,5,15,555,Champions,0-30 Days,10+ Purchases,Very High,Low Risk
12297,Anthony Lutz,525,5,17518,1,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High,Churned
12298,Raymond Mays,375,9,22264,0,2,5,5,12,255,At Risk,365+ Days,6-10 Purchases,Very High,Medium Risk
12299,Brandon Jordan,321,5,15009,0,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High,Medium Risk
12300,Paula Boone,7,6,10406,1,5,4,2,11,542,Potential Loyalists,0-30 Days,6-10 Purchases,Low,Churned
12301,Rebecca Martinez,258,4,10023,1,2,2,2,6,222,Hibernating,181-365 Days,3-5 Purchases,Low,Churned
12302,Christopher Johnson,458,3,6369,0,1,1,1,3,111,Hibernating,365+ Days,3-5 Purchases,Very Low,High Risk
12303,James Ramirez,47,2,1763,0,5,1,1,7,511,New Customers,31-60 Days,2 Purchases,Very Low,Low Risk
12304,Aaron Hull,30,7,20034,1,5,4,5,14,545,Champions,0-30 Days,6-10 Purchases,Very High,Churned
12305,Christina Perez,324,5,11570,0,2,3,3,8,233,At Risk,181-365 Days,3-5 Purchases,Medium,Medium Risk
12306,Frank Anderson,289,5,18143,0,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High,Medium Risk
12307,Brian Dean,3,3,10754,0,5,1,2,8,512,New Customers,0-30 Days,3-5 Purchases,Low,Low Risk
12308,Laura Jackson,103,6,13365,0,4,4,3,11,443,Loyal Customers,91-180 Days,6-10 Purchases,Medium,Low Risk
12309,Kenneth Ponce,619,3,11540,1,1,1,3,5,113,Need Attention,365+ Days,3-5 Purchases,Medium,Churned
12310,Richard Thomas,106,3,3857,0,4,1,1,6,411,New Customers,91-180 Days,3-5 Purchases,Very Low,Low Risk
12311,Sandra Whitaker,163,4,19565,1,3,2,5,10,325,Need Attention,91-180 Days,3-5 Purchases,Very High,Churned
12312,Jerry Fuller,302,6,19235,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High,Medium Risk
12313,Brooke Montoya,411,4,10325,0,2,2,2,6,222,Hibernating,365+ Days,3-5 Purchases,Low,High Risk
12314,Rachel Oneill,33,9,22864,0,5,5,5,15,555,Champions,31-60 Days,6-10 Purchases,Very High,Low Risk
12315,Suzanne Edwards,258,1,4062,0,2,1,1,4,211,Hibernating,181-365 Days,1 Purchase,Very Low,High Risk
12316,Michael Greene,84,8,27012,0,4,5,5,14,455,Champions,61-90 Days,6-10 Purchases,Very High,Low Risk
12317,Kayla Lewis,328,6,19110,0,2,4,4,10,244,At Risk,181-365 Days,6-10 Purchases,High,Medium Risk
12318,Stephen Castaneda,332,2,5123,0,2,1,1,4,211,Hibernating,181-365 Days,2 Purchases,Very Low,High Risk
12319,Michael Stewart,282,5,15220,0,2,3,4,9,234,At Risk,181-365 Days,3-5 Purchases,High,Medium Risk
12320,Samantha Kim,176,5,8912,0,3,3,2,8,332,Others,91-180 Days,3-5 Purchases,Low,Moderate Risk
12321,David Ford,340,2,3635,1,2,1,1,4,211,Hibernating,181-365 Days,2 Purchases,Very Low,Churned
12322,Joe Meadows,62,6,8227,0,4,4,2,10,442,Potential Loyalists,61-90 Days,6-10 Purchases,Low,Low Risk
12323,George Jones,326,9,23596,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High,Medium Risk
12324,Erin Weaver,43,11,37480,0,5,5,5,15,555,Champions,31-60 Days,10+ Purchases,Very High,Low Risk
12325,Justin Jones,70,1,3468,0,4,1,1,6,411,New Customers,61-90 Days,1 Purchase,Very Low,Low Risk
12326,Richard Reid,377,8,24648,0,2,5,5,12,255,At Risk,365+ Days,6-10 Purchases,Very High,Medium Risk
12327,Miss Sheila Ali,58,5,10979,0,5,3,2,10,532,Potential Loyalists,31-60 Days,3-5 Purchases,Low,Low Risk
12328,Amber Stewart,120,2,4969,0,4,1,1,6,411,New Customers,91-180 Days,2 Purchases,Very Low,Low Risk
12329,Crystal Gomez MD,44,6,19866,0,5,4,5,14,545,Champions,31-60 Days,6-10 Purchases,Very High,Low Risk
12330,Juan Ford,137,4,8134,1,3,2,2,7,322,Others,91-180 Days,3-5 Purchases,Low,Churned
12331,David Klein,111,6,15475,1,4,4,4,12,444,Champions,91-180 Days,6-10 Purchases,High,Churned
12332,Joshua Brooks,146,6,23757,0,3,4,5,12,345,Loyal Customers,91-180 Days,6-10 Purchases,Very High,Moderate Risk
12333,Nicholas Diaz,102,7,22316,0,4,4,5,13,445,Champions,91-180 Days,6-10 Purchases,Very High,Low Risk
12334,Daniel Bradley,1133,2,7343,0,1,1,1,3,111,Hibernating,365+ Days,2 Purchases,Very Low,High Risk
12335,Jennifer Richardson,454,5,12395,0,1,3,3,7,133,At Risk,365+ Days,3-5 Purchases,Medium,Medium Risk
12336,Jennifer Barrett,2,3,10787,0,5,1,2,8,512,New Customers,0-30 Days,3-5 Purchases,Low,Low Risk
12337,Alicia Barajas,271,8,28214,0,2,5,5,12,255,At Risk,181-365 Days,6-10 Purchases,Very High,Medium Risk
12338,Rickey Morrison,69,5,14855,0,4,3,4,11,434,Potential Loyalists,61-90 Days,3-5 Purchases,High,Low Risk
12339,Brett Parker,385,2,4302,0,2,1,1,4,211,Hibernating,365+ Days,2 Purchases,Very Low,High Risk
12340,Barbara Wallace,320,4,9299,0,2,2,2,6,222,Hibernating,181-365 Days,3-5 Purchases,Low,High Risk
12341,Anne Williams,297,3,7260,1,2,1,1,4,211,Hibernating,181-365 Days,3-5 Purchases,Very Low,Churned
12342,David Hall,32,4,9332,1,5,2,2,9,522,Potential Loyalists,31-60 Days,3-5 Purchases,Low,Churned
12343,Andrea Barnes,9,7,17855,0,5,4,4,13,544,Champions,0-30 Days,6-10 Purchases,High,Low Risk
12344,Michael Wise,351,6,11602,0,2,4,3,9,243,At Risk,181-365 Days,6-10 Purchases,Medium,Medium Risk
12345,Thomas Bradley,705,3,6809,0,1,1,1,3,111,Hibernating,365+ Days,3-5 Purchases,Very Low,High Risk
12346,Jessica Adams,107,5,13630,0,4,3,3,10,433,Potential Loyalists,91-180 Days,3-5 Purchases,Medium,Low Risk
12347,Natalie Deleon,242,3,8963,0,3,1,2,6,312,Others,181-365 Days,3-5 Purchases,Low,Moderate Risk
12348,Thomas Bennett,58,5,11349,1,5,3,3,11,533,Potential Loyalists,31-60 Days,3-5 Purchases,Medium,Churned
12349,Jose Hoover,13,6,15407,0,5,4,4,13,544,Champions,0-30 Days,6-10 Purchases,High,Low Risk
12350,Nathan Wall,1281,1,1402,0,1,1,1,3,111,Hibernating,365+ Days,1 Purchase,Very Low,High Risk
12351,Edward Yates,184,6,19228,0,3,4,4,11,344,Loyal Customers,181-365 Days,6-10 Purchases,High,Moderate Risk
12352,Melissa Castro,84,6,9123,0,4,4,2,10,442,Potential Loyalists,61-90 Days,6-10 Purchases,Low,Low Risk
12353,Deborah Holder,1,4,11935,0,5,2,3,10,523,Potential Loyalists,0-30 Days,3-5 Purchases,Medium,Low Risk
12354,Peter Smith,378,5,14794,1,2,3,3,8,233,At Risk,365+ Days,3-5 Purchases,Medium,Churned
12355,Lisa Hurst,30,4,8647,0,5,2,2,9,522,Potential Loyalists,0-30 Days,3-5 Purchases,Low,Low Risk
12356,Morgan Moyer,263,2,6655,0,2,1,1,4,211,Hibernating,181-365 Days,2 Purchases,Very Low,High Risk
12357,Beverly Rodriguez,185,4,7516,1,3,2,1,6,321,Others,181-365 Days,3-5 Purchases,Very Low,Churned
12358,Jessica Edwards,163,5,13528,1,3,3,3,9,333,Need Attention,91-180 Days,3-5 Purchases,Medium,Churned
12359,Christopher King,52,7,18883,0,5,4,4,13,544,Champions,31-60 Days,6-10 Purchases,High,Low Risk
12360,Robert Thompson,125,6,19360,1,4,4,5,13,445,Champions,91-180 Days,6-10 Purchases,Very High,Churned
12361,Emily Johnson,164,2,8052,0,3,1,2,6,312,Others,91-180 Days,2 Purchases,Low,Moderate Risk
12362,Derek Hall,52,5,18831,0,5,3,4,12,534,Potential Loyalists,31-60 Days,3-5 Purchases,High,Low Risk
12363,Shane Hanna,404,3,8877,0,2,1,2,5,212,Hibernating,365+ Days,3-5 Purchases,Low,High Risk
12364,Karen Davis,21,5,17488,0,5,3,4,12,534,Potential Loyalists,0-30 Days,3-5 Purchases,High,Low Risk
12365,Miss Andrea Hunter,39,10,28097,0,5,5,5,15,555,Champions,31-60 Days,6-10 Purchases,Very High,Low Risk
12366,Sheri King,70,3,8524,0,4,1,2,7,412,New Customers,61-90 Days,3-5 Purchases,Low,Low Risk
12367,Kelly Hughes,352,12,29590,0,2,5,5,12,255,At Risk,181-365 Days,10+ Purchases,Very High,Medium Risk
12368,Sandra Davis,18,4,15925,0,5,2,4,11,524,Potential Loyalists,0-30 Days,3-5 Purchases,High,Low Risk
12369,Deborah Lee,52,8,22727,0,5,5,5,15,555,Champions,31-60 Days,6-10 Purchases,Very High,Low Risk
12370,Matthew Cooper,66,5,15159,0,4,3,4,11,434,Potential Loyalists,61-90 Days,3-5 Purchases,High,Low Risk
12371,Crystal Robinson,42,4,13618,0,5,2,3,10,523,Potential Loyalists,31-60 Days,3-5 Purchases,Medium,Low Risk
12372,Daniel Franklin,24,7,19380,0,5,4,5,14,545,Champions,0-30 Days,6-10 Purchases,Very High,Low Risk
12373,Dr. Ronald Meyers,51,3,10654,0,5,1,2,8,512,New Customers,31-60 Days,3-5 Purchases,Low,Low Risk
12374,Keith Thomas II,311,8,18228,0,2,5,4,11,254,At Risk,181-365 Days,6-10 Purchases,High,Medium Risk
12375,Justin Davis,476,10,26538,0,1,5,5,11,155,At Risk,365+ Days,6-10 Purchases,Very High,Medium Risk
12376,Joshua Brady,113,6,12424,0,4,4,3,11,443,Loyal Customers,91-180 Days,6-10 Purchases,Medium,Low Risk
12377,Michael King,24,8,22892,0,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High,Low Risk
12378,David Jones,63,6,12897,0,4,4,3,11,443,Loyal Customers,61-90 Days,6-10 Purchases,Medium,Low Risk
12379,Edgar Strong,133,4,11808,0,4,2,3,9,423,Potential Loyalists,91-180 Days,3-5 Purchases,Medium,Low Risk
12380,Patricia Silva,327,5,11673,1,2,3,3,8,233,At Risk,181-365 Days,3-5 Purchases,Medium,Churned
12381,Joshua Haney,107,2,4962,0,4,1,1,6,411,New Customers,91-180 Days,2 Purchases,Very Low,Low Risk
12382,Edward Lane,310,5,13197,0,2,3,3,8,233,At Risk,181-365 Days,3-5 Purchases,Medium,Medium Risk
12383,Christina Walls,137,8,25517,0,3,5,5,13,355,Loyal Customers,91-180 Days,6-10 Purchases,Very High,Moderate Risk
12384,John Cox,142,8,22541,0,3,5,5,13,355,Loyal Customers,91-180 Days,6-10 Purchases,Very High,Moderate Risk
12385,Mrs. Vickie Jones,10,7,20815,1,5,4,5,14,545,Champions,0-30 Days,6-10 Purchases,Very High,Churned
12386,Andrea Hill,17,6,8427,0,5,4,2,11,542,Potential Loyalists,0-30 Days,6-10 Purchases,Low,Low Risk
12387,Isaac Burns,400,2,5527,0,2,1,1,4,211,Hibernating,365+ Days,2 Purchases,Very Low,High Risk
12388,Sheena Cameron,793,1,3395,0,1,1,1,3,111,Hibernating,365+ Days,1 Purchase,Very Low,High Risk
12389,Eric Rollins,144,8,26404,0,3,5,5,13,355,Loyal Customers,91-180 Days,6-10 Purchases,Very High,Moderate Risk
12390,Douglas Rivera,549,2,8793,0,1,1,2,4,112,Hibernating,365+ Days,2 Purchases,Low,High Risk
12391,Brian Yates,74,6,17528,0,4,4,4,12,444,Champions,61-90 Days,6-10 Purchases,High,Low Risk
12392,Lisa Myers,266,2,5106,0,2,1,1,4,211,Hibernating,181-365 Days,2 Purchases,Very Low,High Risk
12393,Chad Jacobs,198,5,12337,0,3,3,3,9,333,Need Attention,181-365 Days,3-5 Purchases,Medium,Moderate Risk
12394,Jessica Walker,318,3,8348,0,2,1,2,5,212,Hibernating,181-365 Days,3-5 Purchases,Low,High Risk
12395,Vanessa Johns,46,7,23127,0,5,4,5,14,545,Champions,31-60 Days,6-10 Purchases,Very High,Low Risk
12396,Jennifer Chavez,26,8,23036,0,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High,Low Risk
12397,Mrs. Shannon Lopez DVM,109,7,20970,0,4,4,5,13,445,Champions,91-180 Days,6-10 Purchases,Very High,Low Risk
12398,David Ortiz,56,4,11330,1,5,2,2,9,522,Potential Loyalists,31-60 Days,3-5 Purchases,Low,Churned
12399,Mrs. Diana Snyder,397,5,11420,1,2,3,3,8,233,At Risk,365+ Days,3-5 Purchases,Medium,Churned
12400,William Rose,285,2,3915,0,2,1,1,4,211,Hibernating,181-365 Days,2 Purchases,Very Low,High Risk
12401,Rhonda Medina,325,4,7286,0,2,2,1,5,221,Hibernating,181-365 Days,3-5 Purchases,Very Low,High Risk
12402,Daniel Kramer,877,4,15596,0,1,2,4,7,124,Need Attention,365+ Days,3-5 Purchases,High,High Risk
12403,Rebecca Garza,433,5,18940,1,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High,Churned
12404,Joseph Ramirez,153,6,14371,0,3,4,3,10,343,Loyal Customers,91-180 Days,6-10 Purchases,Medium,Moderate Risk
12405,Melinda Garza,454,3,9878,0,1,1,2,4,112,Hibernating,365+ Days,3-5 Purchases,Low,High Risk
12406,Barbara Marks,173,3,8425,0,3,1,2,6,312,Others,91-180 Days,3-5 Purchases,Low,Moderate Risk
12407,Joshua Alvarado,434,7,16820,0,1,4,4,9,144,At Risk,365+ Days,6-10 Purchases,High,Medium Risk
12408,Sarah Lara,130,4,14047,0,4,2,3,9,423,Potential Loyalists,91-180 Days,3-5 Purchases,Medium,Low Risk
12409,Holly Harper,70,3,9535,0,4,1,2,7,412,New Customers,61-90 Days,3-5 Purchases,Low,Low Risk
12410,Joyce Ramirez,26,2,4571,0,5,1,1,7,511,New Customers,0-30 Days,2 Purchases,Very Low,Low Risk
12411,Christopher Sandoval,71,5,14865,0,4,3,4,11,434,Potential Loyalists,61-90 Days,3-5 Purchases,High,Low Risk
12412,Jennifer Waller,271,5,13807,0,2,3,3,8,233,At Risk,181-365 Days,3-5 Purchases,Medium,Medium Risk
12413,Michael Burke,454,2,8390,0,1,1,2,4,112,Hibernating,365+ Days,2 Purchases,Low,High Risk
12414,Selena Howard,501,1,5046,0,1,1,1,3,111,Hibernating,365+ Days,1 Purchase,Very Low,High Risk
12415,Kelly Tucker,225,5,13063,0,3,3,3,9,333,Need Attention,181-365 Days,3-5 Purchases,Medium,Moderate Risk
12416,George Nelson,280,8,18503,0,2,5,4,11,254,At Risk,181-365 Days,6-10 Purchases,High,Medium Risk
12417,Michelle Hernandez,672,5,14861,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High,Medium Risk
12418,Susan Rodriguez,1,6,17190,0,5,4,4,13,544,Champions,0-30 Days,6-10 Purchases,High,Low Risk
12419,Amber Martin,912,4,11301,0,1,2,2,5,122,Hibernating,365+ Days,3-5 Purchases,Low,High Risk
12420,Amanda Willis,684,3,9902,0,1,1,2,4,112,Hibernating,365+ Days,3-5 Purchases,Low,High Risk
12421,Amanda Murphy,283,3,9098,0,2,1,2,5,212,Hibernating,181-365 Days,3-5 Purchases,Low,High Risk
12422,Mary Pacheco,389,3,5775,0,2,1,1,4,211,Hibernating,365+ Days,3-5 Purchases,Very Low,High Risk
12423,Renee Moses,94,4,10706,1,4,2,2,8,422,Potential Loyalists,91-180 Days,3-5 Purchases,Low,Churned
12424,Antonio Gibson,16,7,16118,0,5,4,4,13,544,Champions,0-30 Days,6-10 Purchases,High,Low Risk
12425,Morgan Miranda,129,2,4711,0,4,1,1,6,411,New Customers,91-180 Days,2 Purchases,Very Low,Low Risk
12426,Rick Shah,17,8,28441,1,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High,Churned
12427,Tina Anderson,320,4,12986,1,2,2,3,7,223,Need Attention,181-365 Days,3-5 Purchases,Medium,Churned
12428,Robert Meza MD,512,5,18563,0,1,3,4,8,134,At Risk,365+ Days,3-5 Purchases,High,Medium Risk
12429,Paul Nelson,132,2,8851,0,4,1,2,7,412,New Customers,91-180 Days,2 Purchases,Low,Low Risk
12430,Scott Cherry,65,2,5190,0,4,1,1,6,411,New Customers,61-90 Days,2 Purchases,Very Low,Low Risk
12431,James Zimmerman,297,5,11901,0,2,3,3,8,233,At Risk,181-365 Days,3-5 Purchases,Medium,Medium Risk
12432,Rachel Wiley,26,6,18338,0,5,4,4,13,544,Champions,0-30 Days,6-10 Purchases,High,Low Risk
12433,Andrew Thomas,706,1,1044,0,1,1,1,3,111,Hibernating,365+ Days,1 Purchase,Very Low,High Risk
12434,Gerald Salinas,369,6,18224,0,2,4,4,10,244,At Risk,365+ Days,6-10 Purchases,High,Medium Risk
12435,Edward Shepherd MD,271,4,13701,0,2,2,3,7,223,Need Attention,181-365 Days,3-5 Purchases,Medium,High Risk
12436,Joseph Grimes,985,1,3435,0,1,1,1,3,111,Hibernating,365+ Days,1 Purchase,Very Low,High Risk
12437,Christina White,197,6,9272,0,3,4,2,9,342,Others,181-365 Days,6-10 Purchases,Low,Moderate Risk
12438,Megan Parker,20,7,27008,0,5,4,5,14,545,Champions,0-30 Days,6-10 Purchases,Very High,Low Risk
12439,Mary Edwards,14,5,13240,0,5,3,3,11,533,Potential Loyalists,0-30 Days,3-5 Purchases,Medium,Low Risk
12440,Michael Valencia,223,10,27336,0,3,5,5,13,355,Loyal Customers,181-365 Days,6-10 Purchases,Very High,Moderate Risk
12441,Parker James,83,8,16652,0,4,5,4,13,454,Champions,61-90 Days,6-10 Purchases,High,Low Risk
12442,Brandon Woods,92,5,12155,0,4,3,3,10,433,Potential Loyalists,91-180 Days,3-5 Purchases,Medium,Low Risk
12443,Timothy Russo,112,4,11557,1,4,2,3,9,423,Potential Loyalists,91-180 Days,3-5 Purchases,Medium,Churned
12444,Michael Brown,73,5,20865,0,4,3,5,12,435,Potential Loyalists,61-90 Days,3-5 Purchases,Very High,Low Risk
12445,Diana Scott,516,3,7298,0,1,1,1,3,111,Hibernating,365+ Days,3-5 Purchases,Very Low,High Risk
12446,Phillip Holt,238,6,11255,0,3,4,2,9,342,Others,181-365 Days,6-10 Purchases,Low,Moderate Risk
12447,Eric Smith,56,6,21655,1,5,4,5,14,545,Champions,31-60 Days,6-10 Purchases,Very High,Churned
12448,Sean Martinez,509,3,7723,0,1,1,1,3,111,Hibernating,365+ Days,3-5 Purchases,Very Low,High Risk
12449,James Owens,569,3,6414,0,1,1,1,3,111,Hibernating,365+ Days,3-5 Purchases,Very Low,High Risk
12450,Alex Marshall,12,9,20098,0,5,5,5,15,555,Champions,0-30 Days,6-10 Purchases,Very High,Low Risk
12451,Marcus Powell,267,4,5941,0,2,2,1,5,221,Hibernating,181-365 Days,3-5 Purchases,Very Low,High Risk
12452,Jim Alvarez,92,5,10880,0,4,3,2,9,432,Potential Loyalists,91-180 Days,3-5 Purchases,Low,Low Risk
12453,Joshua Carroll,963,2,4882,0,1,1,1,3,111,Hibernating,365+ Days,2 Purchases,Very Low,High Risk
12454,Raven Gibson,273,3,10705,0,2,1,2,5,212,Hibernating,181-365 Days,3-5 Purchases,Low,High Risk
12455,Anthony Chandler,13,5,13973,0,5,3,3,11,533,Potential Loyalists,0-30 Days,3-5 Purchases,Medium,Low Risk
12456,Thomas Miller,369,4,10177,0,2,2,2,6,222,Hibernating,365+ Days,3-5 Purchases,Low,High Risk
12457,Lawrence Robertson,150,6,14945,0,3,4,4,11,344,Loyal Customers,91-180 Days,6-10 Purchases,High,Moderate Risk
12458,Hannah Reyes,597,4,10981,1,1,2,2,5,122,Hibernating,365+ Days,3-5 Purchases,Low,Churned
